loc_id,area_type,size,total_sqft,bath,balcony,price,bed_bath,price_per_sqft
493,Super built-up  Area,3,2582.0,5,2,250.0,596.0,9682.417
493,Built-up  Area,2,1186.0,2,3,65.0,344.0,5480.607
493,Super built-up  Area,3,1650.0,3,2,101.0,516.0,6121.212
493,Built-up  Area,3,1300.0,2,2,55.0,476.0,4230.769
493,Super built-up  Area,2,1181.0,2,1,75.0,344.0,6350.55
493,Super built-up  Area,2,1105.0,2,2,90.0,344.0,8144.796
493,Super built-up  Area,1,720.0,1,1,60.0,172.0,8333.333
493,Super built-up  Area,2,1040.0,2,3,45.0,344.0,4326.923
493,Super built-up  Area,2,1330.0,2,2,77.0,344.0,5789.474
493,Super built-up  Area,2,1200.0,2,3,49.0,344.0,4083.333
493,Super built-up  Area,2,1185.0,2,2,67.0,344.0,5654.008
493,Super built-up  Area,2,1000.0,2,1,50.0,344.0,5000.0
493,Super built-up  Area,3,1650.0,3,2,90.75,516.0,5500.0
493,Super built-up  Area,3,1650.0,3,2,101.0,516.0,6121.212
493,Super built-up  Area,2,1310.0,2,2,80.43,344.0,6139.695
493,Built-up  Area,2,600.0,1,0,27.0,304.0,4500.0
493,Super built-up  Area,2,1430.0,2,2,87.8,344.0,6139.86
493,Super built-up  Area,2,1020.0,2,1,42.83,344.0,4199.02
493,Super built-up  Area,3,1372.0,2,2,48.02,476.0,3500.0
493,Built-up  Area,3,1540.0,3,3,80.0,516.0,5194.805
493,Super built-up  Area,2,1195.0,2,1,35.84,344.0,2999.163
493,Super built-up  Area,3,1683.0,3,2,115.0,516.0,6833.036
493,Built-up  Area,3,1800.0,3,2,125.0,516.0,6944.444
493,Super built-up  Area,2,1175.0,2,1,41.13,344.0,3500.426
493,Super built-up  Area,3,1750.0,2,2,89.0,476.0,5085.714
493,Super built-up  Area,3,1800.0,3,2,175.0,516.0,9722.222
493,Super built-up  Area,2,1450.0,2,2,50.75,344.0,3500.0
493,Super built-up  Area,3,1770.0,3,3,108.0,516.0,6101.695
493,Super built-up  Area,3,1800.0,3,2,125.0,516.0,6944.444
493,Super built-up  Area,3,1200.0,2,2,42.0,476.0,3500.0
493,Super built-up  Area,3,1420.0,3,1,66.0,516.0,4647.887
493,Super built-up  Area,3,1200.0,3,2,74.52,516.0,6210.0
493,Super built-up  Area,2,1100.0,2,1,63.0,344.0,5727.273
493,Super built-up  Area,2,1020.0,2,2,40.79,344.0,3999.02
493,Super built-up  Area,2,1260.0,2,3,75.0,344.0,5952.381
493,Super built-up  Area,3,1340.0,2,2,53.6,476.0,4000.0
493,Super built-up  Area,3,1426.0,3,2,85.0,516.0,5960.729
494,Carpet  Area,3,1700.0,3,3,120.0,516.0,7058.824
494,Super built-up  Area,2,1100.0,2,2,40.0,344.0,3636.364
494,Super built-up  Area,2,1100.0,2,1,45.0,344.0,4090.909
494,Built-up  Area,2,900.0,2,2,45.0,344.0,5000.0
494,Built-up  Area,2,870.0,2,1,65.0,344.0,7471.264
494,Built-up  Area,3,1765.0,3,3,80.0,516.0,4532.578
494,Super built-up  Area,3,1713.0,3,3,125.0,516.0,7297.14
494,Super built-up  Area,2,1009.0,2,1,65.0,344.0,6442.022
494,Built-up  Area,4,5000.0,5,2,325.0,728.0,6500.0
494,Super built-up  Area,2,1070.0,2,2,49.0,344.0,4579.439
494,Super built-up  Area,4,2200.0,3,3,80.0,648.0,3636.364
495,Built-up  Area,2,1370.0,2,2,75.0,344.0,5474.453
496,Super built-up  Area,2,985.0,2,1,55.0,344.0,5583.756
496,Built-up  Area,3,1350.0,2,3,68.0,476.0,5037.037
496,Super built-up  Area,2,1035.0,2,2,60.0,344.0,5797.101
497,Super built-up  Area,3,1767.0,3,1,103.0,516.0,5829.089
497,Built-up  Area,2,1205.0,2,3,66.0,344.0,5477.178
497,Super built-up  Area,2,1250.0,2,1,76.0,344.0,6080.0
497,Super built-up  Area,2,1000.0,2,2,50.0,344.0,5000.0
497,Super built-up  Area,5,4239.0,5,2,423.0,860.0,9978.769
497,Super built-up  Area,2,1281.0,2,1,74.0,344.0,5776.737
497,Super built-up  Area,2,921.0,2,2,40.0,344.0,4343.105
497,Super built-up  Area,4,2025.0,4,3,109.0,688.0,5382.716
497,Super built-up  Area,3,1490.0,2,2,98.0,476.0,6577.181
497,Built-up  Area,3,1398.0,3,1,68.0,516.0,4864.092
497,Super built-up  Area,3,2039.0,3,2,168.0,516.0,8239.333
497,Super built-up  Area,3,1605.0,3,2,85.0,516.0,5295.95
497,Super built-up  Area,3,1692.0,3,2,88.0,516.0,5200.946
497,Super built-up  Area,2,1220.0,2,2,60.0,344.0,4918.033
497,Super built-up  Area,2,1299.0,2,2,82.0,344.0,6312.548
497,Super built-up  Area,2,900.0,2,2,56.0,344.0,6222.222
497,Built-up  Area,2,1350.0,2,1,79.0,344.0,5851.852
497,Super built-up  Area,2,1286.0,2,2,57.0,344.0,4432.348
497,Super built-up  Area,4,3016.0,4,3,230.0,688.0,7625.995
497,Super built-up  Area,2,1457.0,2,2,85.0,344.0,5833.905
497,Super built-up  Area,2,1195.0,2,2,51.0,344.0,4267.782
497,Super built-up  Area,2,1050.0,2,2,72.0,344.0,6857.143
497,Built-up  Area,4,3600.0,4,0,260.0,688.0,7222.222
497,Super built-up  Area,2,1310.0,2,2,72.0,344.0,5496.183
497,Super built-up  Area,2,924.0,2,2,35.11,344.0,3799.784
497,Super built-up  Area,3,1785.0,3,3,118.0,516.0,6610.644
497,Super built-up  Area,2,1051.0,2,2,60.0,344.0,5708.849
497,Built-up  Area,3,1450.0,3,1,68.0,516.0,4689.655
497,Super built-up  Area,2,1060.0,2,1,65.0,344.0,6132.075
497,Super built-up  Area,2,1100.0,2,3,62.0,344.0,5636.364
497,Super built-up  Area,2,1550.0,2,3,59.0,344.0,3806.452
497,Super built-up  Area,2,924.0,2,2,35.11,344.0,3799.784
497,Super built-up  Area,3,1400.0,2,2,44.81,476.0,3200.714
497,Super built-up  Area,3,1685.0,3,3,100.0,516.0,5934.718
497,Super built-up  Area,2,982.0,2,2,55.0,344.0,5600.815
497,Super built-up  Area,2,981.0,2,2,37.28,344.0,3800.204
497,Super built-up  Area,2,1205.0,2,1,59.0,344.0,4896.266
497,Super built-up  Area,2,1063.0,2,1,58.0,344.0,5456.256
497,Super built-up  Area,2,1201.0,2,2,59.99,344.0,4995.004
497,Super built-up  Area,2,1325.0,2,2,65.0,344.0,4905.66
497,Super built-up  Area,2,1281.0,2,2,87.0,344.0,6791.569
497,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
497,Super built-up  Area,2,1200.0,2,1,52.0,344.0,4333.333
497,Built-up  Area,3,1785.0,3,2,120.0,516.0,6722.689
497,Super built-up  Area,2,1088.0,2,2,48.0,344.0,4411.765
497,Super built-up  Area,2,1310.0,2,2,85.0,344.0,6488.55
497,Super built-up  Area,2,982.0,2,2,37.28,344.0,3796.334
497,Built-up  Area,2,1465.0,3,3,90.0,384.0,6143.345
497,Super built-up  Area,3,1767.0,3,2,109.0,516.0,6168.647
497,Super built-up  Area,2,924.0,2,2,35.11,344.0,3799.784
497,Super built-up  Area,3,2666.0,3,1,230.0,516.0,8627.157
497,Super built-up  Area,2,1170.0,2,1,46.79,344.0,3999.145
497,Super built-up  Area,2,1150.0,2,1,69.44,344.0,6038.261
497,Super built-up  Area,4,1540.0,4,3,45.0,688.0,2922.078
497,Super built-up  Area,2,1200.0,2,3,45.0,344.0,3750.0
497,Super built-up  Area,2,1410.0,3,2,92.0,384.0,6524.823
497,Super built-up  Area,2,950.0,2,2,35.0,344.0,3684.211
497,Super built-up  Area,2,1015.0,2,1,60.0,344.0,5911.33
497,Super built-up  Area,3,2500.0,4,2,112.0,556.0,4480.0
497,Super built-up  Area,3,1685.0,3,3,101.0,516.0,5994.065
497,Built-up  Area,3,1735.0,3,3,105.0,516.0,6051.873
497,Built-up  Area,3,1685.0,3,3,115.0,516.0,6824.926
497,Super built-up  Area,3,1846.0,3,2,135.0,516.0,7313.109
497,Super built-up  Area,2,1049.0,2,1,51.0,344.0,4861.773
497,Built-up  Area,3,1350.0,2,1,63.0,476.0,4666.667
497,Built-up  Area,2,1211.0,2,1,63.0,344.0,5202.312
497,Super built-up  Area,3,1717.0,3,2,110.0,516.0,6406.523
497,Super built-up  Area,3,1420.0,3,2,62.0,516.0,4366.197
497,Super built-up  Area,4,3596.0,4,2,359.0,688.0,9983.315
497,Super built-up  Area,2,1185.0,2,1,47.39,344.0,3999.156
497,Super built-up  Area,2,1200.0,2,1,62.0,344.0,5166.667
497,Super built-up  Area,3,1767.0,3,2,89.0,516.0,5036.786
497,Super built-up  Area,3,1830.0,3,3,89.0,516.0,4863.388
497,Super built-up  Area,3,2400.0,3,2,115.0,516.0,4791.667
497,Super built-up  Area,2,1251.0,2,3,47.0,344.0,3756.994
497,Built-up  Area,2,960.0,2,2,48.0,344.0,5000.0
497,Super built-up  Area,3,1690.0,2,2,116.0,476.0,6863.905
497,Super built-up  Area,1,950.0,1,1,40.0,172.0,4210.526
497,Built-up  Area,2,850.0,2,1,45.0,344.0,5294.118
497,Super built-up  Area,2,1454.0,2,1,90.0,344.0,6189.821
497,Super built-up  Area,3,1830.0,3,3,91.86,516.0,5019.672
497,Super built-up  Area,2,1195.0,2,1,52.0,344.0,4351.464
497,Super built-up  Area,3,1435.0,2,2,115.0,476.0,8013.937
497,Super built-up  Area,3,1830.0,3,3,89.89,516.0,4912.022
497,Super built-up  Area,2,1260.0,2,2,83.5,344.0,6626.984
497,Super built-up  Area,2,1047.0,2,1,75.0,344.0,7163.324
497,Super built-up  Area,2,1096.0,2,2,40.0,344.0,3649.635
497,Super built-up  Area,2,1262.0,2,2,47.0,344.0,3724.247
498,Plot  Area,3,4395.0,3,2,240.0,516.0,5460.751
499,Super built-up  Area,3,1180.0,2,2,78.34,476.0,6638.983
499,Super built-up  Area,2,900.0,2,1,55.0,344.0,6111.111
499,Built-up  Area,2,900.0,2,1,45.0,344.0,5000.0
499,Super built-up  Area,3,1200.0,2,2,75.6,476.0,6300.0
499,Super built-up  Area,5,4000.0,3,0,130.0,780.0,3250.0
500,Built-up  Area,2,900.0,2,1,45.0,344.0,5000.0
500,Super built-up  Area,2,1220.0,2,2,48.79,344.0,3999.18
500,Built-up  Area,2,1025.0,2,0,42.5,344.0,4146.341
500,Built-up  Area,4,3500.0,2,1,350.0,608.0,10000.0
500,Super built-up  Area,2,1050.0,2,1,43.5,344.0,4142.857
501,Built-up  Area,5,4400.0,5,3,240.0,860.0,5454.545
502,Super built-up  Area,2,1250.0,2,2,65.0,344.0,5200.0
502,Super built-up  Area,3,1520.0,3,3,80.0,516.0,5263.158
502,Super built-up  Area,2,1044.0,2,1,60.0,344.0,5747.126
502,Super built-up  Area,3,1620.0,3,3,95.0,516.0,5864.198
502,Super built-up  Area,3,1237.0,3,2,78.0,516.0,6305.578
502,Super built-up  Area,2,1265.0,2,2,68.0,344.0,5375.494
502,Super built-up  Area,2,1100.0,2,1,62.0,344.0,5636.364
502,Super built-up  Area,2,1053.0,2,3,44.0,344.0,4178.538
503,Super built-up  Area,3,2061.0,3,1,200.0,516.0,9704.027
503,Super built-up  Area,2,1388.0,2,3,57.0,344.0,4106.628
503,Super built-up  Area,2,1070.0,2,1,54.0,344.0,5046.729
503,Super built-up  Area,3,1250.0,3,2,40.0,516.0,3200.0
503,Built-up  Area,3,1662.0,3,3,85.1,516.0,5120.337
503,Super built-up  Area,3,1897.0,3,2,120.0,516.0,6325.778
503,Super built-up  Area,3,1410.0,2,2,75.0,476.0,5319.149
503,Super built-up  Area,3,1360.0,2,2,85.0,476.0,6250.0
503,Super built-up  Area,3,1476.0,3,1,120.0,516.0,8130.081
503,Super built-up  Area,3,1600.0,2,2,65.0,476.0,4062.5
503,Super built-up  Area,3,1720.0,3,1,134.0,516.0,7790.698
503,Super built-up  Area,3,1410.0,2,2,80.0,476.0,5673.759
503,Built-up  Area,3,1662.0,3,2,85.0,516.0,5114.32
503,Plot  Area,4,1080.0,4,1,75.0,688.0,6944.444
503,Built-up  Area,3,1662.0,3,2,85.5,516.0,5144.404
503,Built-up  Area,2,1280.0,2,1,60.0,344.0,4687.5
503,Super built-up  Area,3,1430.0,2,2,75.0,476.0,5244.755
503,Built-up  Area,3,1419.0,2,3,73.0,476.0,5144.468
503,Plot  Area,4,750.0,4,2,62.0,688.0,8266.667
503,Super built-up  Area,2,1280.0,2,1,60.0,344.0,4687.5
503,Super built-up  Area,2,1200.0,2,1,50.0,344.0,4166.667
503,Super built-up  Area,2,1092.0,2,1,60.0,344.0,5494.505
503,Super built-up  Area,3,1690.0,3,2,85.0,516.0,5029.586
503,Super built-up  Area,3,1700.0,3,1,80.0,516.0,4705.882
503,Super built-up  Area,3,1897.0,4,2,93.0,556.0,4902.478
503,Super built-up  Area,3,1884.0,3,3,98.0,516.0,5201.699
503,Super built-up  Area,3,2061.0,3,3,175.0,516.0,8491.024
503,Super built-up  Area,3,1551.0,2,2,60.0,476.0,3868.472
503,Super built-up  Area,2,1314.0,2,2,68.8,344.0,5235.921
503,Super built-up  Area,3,1690.0,3,2,85.0,516.0,5029.586
503,Super built-up  Area,2,1265.0,2,3,67.0,344.0,5296.443
503,Super built-up  Area,2,1126.0,2,1,55.0,344.0,4884.547
503,Super built-up  Area,3,2300.0,4,3,102.0,556.0,4434.783
503,Super built-up  Area,3,1420.0,2,2,75.0,476.0,5281.69
503,Super built-up  Area,3,1435.0,3,3,53.0,516.0,3693.38
503,Super built-up  Area,3,1412.0,2,3,88.0,476.0,6232.295
503,Built-up  Area,3,1434.0,3,3,84.0,516.0,5857.741
503,Super built-up  Area,3,1890.0,4,2,100.0,556.0,5291.005
503,Built-up  Area,3,2650.0,3,2,125.0,516.0,4716.981
503,Super built-up  Area,3,1419.0,2,3,87.0,476.0,6131.078
503,Super built-up  Area,2,1300.0,2,1,54.0,344.0,4153.846
503,Super built-up  Area,3,1690.0,3,2,85.0,516.0,5029.586
503,Built-up  Area,2,1000.0,2,1,38.0,344.0,3800.0
503,Super built-up  Area,2,1113.0,2,1,52.0,344.0,4672.058
503,Super built-up  Area,3,1820.0,4,2,95.0,556.0,5219.78
503,Super built-up  Area,3,2061.0,4,2,175.0,556.0,8491.024
503,Plot  Area,1,2000.0,1,0,200.0,172.0,10000.0
503,Super built-up  Area,2,1100.0,2,2,48.0,344.0,4363.636
503,Super built-up  Area,3,1896.0,3,2,102.0,516.0,5379.747
503,Super built-up  Area,2,1300.0,2,2,66.0,344.0,5076.923
503,Super built-up  Area,2,1225.0,2,0,68.0,344.0,5551.02
503,Super built-up  Area,2,1179.0,2,1,51.0,344.0,4325.7
503,Super built-up  Area,3,1421.0,2,2,73.0,476.0,5137.227
503,Built-up  Area,2,1200.0,2,2,45.0,344.0,3750.0
503,Super built-up  Area,3,1893.0,4,2,95.0,556.0,5018.489
503,Built-up  Area,2,900.0,2,1,45.0,344.0,5000.0
504,Built-up  Area,2,1105.0,2,2,58.0,344.0,5248.869
504,Super built-up  Area,3,1650.0,3,2,75.0,516.0,4545.455
504,Super built-up  Area,3,1385.0,3,3,90.0,516.0,6498.195
505,Super built-up  Area,2,1115.0,2,2,56.87,344.0,5100.448
505,Super built-up  Area,3,1465.0,2,3,74.72,476.0,5100.341
505,Super built-up  Area,2,1100.0,2,2,56.1,344.0,5100.0
505,Super built-up  Area,2,1145.0,2,2,58.4,344.0,5100.437
505,Super built-up  Area,4,1800.0,4,1,145.0,688.0,8055.556
505,Super built-up  Area,2,1095.0,2,2,55.85,344.0,5100.457
505,Super built-up  Area,2,1035.0,2,2,52.79,344.0,5100.483
505,Super built-up  Area,3,1480.0,3,1,75.48,516.0,5100.0
505,Super built-up  Area,3,1705.0,2,1,86.96,476.0,5100.293
506,Super built-up  Area,3,1470.0,2,2,82.0,476.0,5578.231
506,Super built-up  Area,3,1745.0,3,2,125.0,516.0,7163.324
506,Super built-up  Area,3,1745.0,3,2,104.0,516.0,5959.885
506,Super built-up  Area,3,1745.0,3,2,115.0,516.0,6590.258
506,Super built-up  Area,3,1745.0,3,2,110.0,516.0,6303.725
506,Super built-up  Area,3,1650.0,3,2,71.0,516.0,4303.03
506,Built-up  Area,3,1539.0,2,2,52.36,476.0,3402.209
506,Super built-up  Area,2,1008.0,2,2,32.25,344.0,3199.405
506,Super built-up  Area,2,1205.0,2,2,70.0,344.0,5809.129
506,Plot  Area,3,2500.0,3,1,88.0,516.0,3520.0
506,Plot  Area,4,5000.0,4,3,425.0,688.0,8500.0
506,Super built-up  Area,3,1435.0,2,2,80.0,476.0,5574.913
506,Super built-up  Area,2,1475.0,2,2,80.0,344.0,5423.729
506,Super built-up  Area,2,1223.0,2,1,42.81,344.0,3500.409
506,Plot  Area,4,2000.0,4,1,85.0,688.0,4250.0
506,Super built-up  Area,3,1223.0,3,2,39.14,516.0,3200.327
506,Super built-up  Area,2,1100.0,2,2,49.5,344.0,4500.0
506,Super built-up  Area,2,1060.0,2,1,46.0,344.0,4339.623
506,Super built-up  Area,3,2000.0,3,3,125.0,516.0,6250.0
506,Built-up  Area,4,4000.0,5,1,195.0,728.0,4875.0
506,Super built-up  Area,3,1745.0,3,2,140.0,516.0,8022.923
506,Built-up  Area,3,1745.0,3,2,130.0,516.0,7449.857
506,Super built-up  Area,2,1285.0,2,2,90.0,344.0,7003.891
507,Super built-up  Area,2,1175.0,2,2,73.5,344.0,6255.319
507,Super built-up  Area,3,1710.0,4,2,91.31,556.0,5339.766
507,Super built-up  Area,2,1020.0,2,1,48.95,344.0,4799.02
507,Super built-up  Area,2,1200.0,2,1,85.0,344.0,7083.333
507,Super built-up  Area,2,1175.0,2,1,73.5,344.0,6255.319
507,Super built-up  Area,2,1070.0,2,1,45.0,344.0,4205.607
507,Super built-up  Area,2,1239.0,2,1,53.0,344.0,4277.643
507,Super built-up  Area,2,1060.0,2,1,62.0,344.0,5849.057
507,Super built-up  Area,2,980.0,2,1,45.47,344.0,4639.796
507,Super built-up  Area,2,883.0,2,1,40.0,344.0,4530.011
507,Super built-up  Area,3,1525.0,3,2,96.0,516.0,6295.082
507,Super built-up  Area,2,1200.0,2,3,65.0,344.0,5416.667
507,Super built-up  Area,2,1005.0,2,0,35.175,344.0,3500.0
507,Super built-up  Area,3,1340.0,2,2,64.31,476.0,4799.254
507,Super built-up  Area,3,1082.0,3,1,50.5,516.0,4667.283
507,Super built-up  Area,3,1340.0,2,3,64.31,476.0,4799.254
507,Super built-up  Area,3,1512.0,2,2,110.0,476.0,7275.132
507,Super built-up  Area,3,1560.0,3,1,115.0,516.0,7371.795
507,Super built-up  Area,3,1560.0,3,2,120.0,516.0,7692.308
507,Super built-up  Area,2,883.0,2,1,40.95,344.0,4637.599
507,Super built-up  Area,2,1070.0,2,1,49.65,344.0,4640.187
507,Plot  Area,2,900.0,2,0,65.0,344.0,7222.222
507,Super built-up  Area,3,1082.0,3,2,50.0,516.0,4621.072
507,Built-up  Area,2,883.0,2,1,50.0,344.0,5662.514
507,Super built-up  Area,2,1155.0,2,1,51.0,344.0,4415.584
507,Super built-up  Area,2,1003.0,2,1,43.0,344.0,4287.139
507,Super built-up  Area,2,1237.0,2,2,73.0,344.0,5901.374
507,Super built-up  Area,2,883.0,2,1,45.0,344.0,5096.263
507,Super built-up  Area,2,1170.0,2,2,65.0,344.0,5555.556
507,Super built-up  Area,2,1029.5,2,0,50.855,344.0,4939.777
507,Super built-up  Area,2,940.0,2,1,43.61,344.0,4639.362
507,Super built-up  Area,3,1500.0,3,2,74.0,516.0,4933.333
507,Super built-up  Area,2,947.55,2,1,80.0,344.0,8442.826
507,Super built-up  Area,2,1020.0,2,2,48.95,344.0,4799.02
507,Super built-up  Area,3,1568.0,2,2,100.0,476.0,6377.551
507,Super built-up  Area,3,1360.0,3,0,47.6,516.0,3500.0
507,Super built-up  Area,3,1410.0,2,2,64.0,476.0,4539.007
507,Built-up  Area,1,500.0,1,1,17.5,172.0,3500.0
507,Built-up  Area,2,1175.0,2,2,70.5,344.0,6000.0
507,Super built-up  Area,3,1248.52,3,2,115.0,516.0,9210.906
507,Super built-up  Area,3,1080.0,2,1,60.0,476.0,5555.556
507,Super built-up  Area,3,1500.0,3,2,70.0,516.0,4666.667
507,Super built-up  Area,2,883.0,2,1,37.0,344.0,4190.26
507,Super built-up  Area,2,1175.0,2,2,86.68,344.0,7377.021
507,Super built-up  Area,3,1082.0,2,1,45.0,476.0,4158.965
508,Plot  Area,3,2400.0,4,1,130.0,556.0,5416.667
509,Super built-up  Area,2,1201.0,2,1,65.0,344.0,5412.157
510,Super built-up  Area,1,510.0,1,0,25.25,172.0,4950.98
510,Super built-up  Area,1,445.0,1,0,28.0,172.0,6292.135
510,Super built-up  Area,1,510.0,1,1,25.25,172.0,4950.98
511,Super built-up  Area,2,936.0,2,2,42.0,344.0,4487.179
511,Super built-up  Area,2,936.0,2,2,43.0,344.0,4594.017
511,Built-up  Area,2,1100.0,2,2,55.0,344.0,5000.0
511,Built-up  Area,3,800.0,2,0,60.0,476.0,7500.0
512,Carpet  Area,2,927.0,2,1,50.0,344.0,5393.743
513,Built-up  Area,4,1500.0,4,1,70.0,688.0,4666.667
513,Plot  Area,2,1200.0,2,1,120.0,344.0,10000.0
513,Super built-up  Area,3,1560.0,3,2,85.0,516.0,5448.718
513,Super built-up  Area,2,1040.0,2,2,46.0,344.0,4423.077
513,Super built-up  Area,2,1200.0,2,3,45.0,344.0,3750.0
513,Super built-up  Area,2,1235.0,2,2,65.0,344.0,5263.158
513,Super built-up  Area,2,970.0,2,1,55.0,344.0,5670.103
513,Built-up  Area,3,1560.0,3,3,125.0,516.0,8012.821
513,Built-up  Area,2,1200.0,2,2,60.0,344.0,5000.0
513,Built-up  Area,3,1380.0,2,1,50.0,476.0,3623.188
513,Built-up  Area,3,1680.0,3,2,72.0,516.0,4285.714
513,Super built-up  Area,3,1400.0,2,3,78.0,476.0,5571.429
513,Super built-up  Area,2,1150.0,2,2,72.0,344.0,6260.87
513,Super built-up  Area,2,1080.0,2,1,48.0,344.0,4444.444
513,Super built-up  Area,2,1500.0,2,2,45.0,344.0,3000.0
513,Super built-up  Area,2,1325.0,2,2,52.0,344.0,3924.528
513,Built-up  Area,4,1800.0,3,0,120.0,648.0,6666.667
513,Super built-up  Area,3,1500.0,2,1,70.0,476.0,4666.667
513,Super built-up  Area,2,1100.0,2,2,85.0,344.0,7727.273
514,Built-up  Area,3,1150.0,2,1,75.0,476.0,6521.739
514,Built-up  Area,2,1035.0,2,2,44.0,344.0,4251.208
515,Built-up  Area,3,1600.0,2,2,88.0,476.0,5500.0
515,Super built-up  Area,3,1369.0,2,3,72.0,476.0,5259.313
516,Super built-up  Area,3,1515.0,3,3,88.0,516.0,5808.581
516,Super built-up  Area,2,1166.0,2,1,53.0,344.0,4545.455
516,Built-up  Area,2,1100.0,2,1,55.0,344.0,5000.0
516,Super built-up  Area,2,1250.0,2,2,90.0,344.0,7200.0
516,Super built-up  Area,3,1350.0,3,2,68.0,516.0,5037.037
516,Super built-up  Area,3,1798.0,3,3,73.0,516.0,4060.067
516,Super built-up  Area,3,1500.0,3,3,90.0,516.0,6000.0
516,Super built-up  Area,3,1360.0,2,2,73.0,476.0,5367.647
517,Super built-up  Area,2,901.0,2,1,35.14,344.0,3900.111
517,Super built-up  Area,3,1150.0,2,2,42.9,476.0,3730.435
517,Plot  Area,2,800.0,1,0,50.0,304.0,6250.0
517,Super built-up  Area,3,1525.0,3,2,65.0,516.0,4262.295
517,Super built-up  Area,2,1118.0,2,2,37.5,344.0,3354.204
517,Plot  Area,3,1200.0,2,0,62.0,476.0,5166.667
517,Plot  Area,5,1200.0,5,3,120.0,860.0,10000.0
517,Plot  Area,2,1155.0,2,0,72.0,344.0,6233.766
517,Super built-up  Area,3,1830.0,4,2,82.0,556.0,4480.874
517,Plot  Area,3,4000.0,3,1,235.0,516.0,5875.0
517,Built-up  Area,4,3000.0,5,3,150.0,728.0,5000.0
517,Super built-up  Area,4,2800.0,4,3,140.0,688.0,5000.0
517,Super built-up  Area,2,1096.0,2,1,41.0,344.0,3740.876
517,Super built-up  Area,3,1420.0,2,2,46.0,476.0,3239.437
517,Super built-up  Area,2,920.0,2,1,27.0,344.0,2934.783
517,Super built-up  Area,3,1553.0,3,3,68.0,516.0,4378.622
517,Super built-up  Area,3,1639.0,3,3,120.0,516.0,7321.538
517,Plot  Area,3,3000.0,4,2,235.0,556.0,7833.333
517,Super built-up  Area,2,1134.0,2,2,45.0,344.0,3968.254
517,Super built-up  Area,3,1683.0,3,3,80.0,516.0,4753.417
517,Plot  Area,3,2400.0,4,1,240.0,556.0,10000.0
517,Super built-up  Area,2,1176.0,2,2,50.0,344.0,4251.701
517,Plot  Area,3,3000.0,4,2,240.0,556.0,8000.0
518,Super built-up  Area,2,1150.0,2,3,40.0,344.0,3478.261
518,Super built-up  Area,2,1200.0,2,2,50.0,344.0,4166.667
518,Super built-up  Area,3,1804.0,3,2,120.0,516.0,6651.885
518,Built-up  Area,2,1200.0,2,1,40.0,344.0,3333.333
518,Super built-up  Area,3,1425.0,2,1,70.0,476.0,4912.281
518,Super built-up  Area,2,1325.0,2,2,76.0,344.0,5735.849
518,Super built-up  Area,3,1450.0,2,3,85.0,476.0,5862.069
518,Super built-up  Area,3,1765.0,3,1,125.0,516.0,7082.153
518,Built-up  Area,2,980.0,2,1,40.0,344.0,4081.633
518,Super built-up  Area,2,1187.0,2,3,52.0,344.0,4380.792
518,Super built-up  Area,2,800.0,2,2,30.0,344.0,3750.0
518,Super built-up  Area,2,1270.0,2,2,100.0,344.0,7874.016
518,Built-up  Area,3,1565.0,3,2,78.0,516.0,4984.026
518,Super built-up  Area,1,610.0,1,1,39.0,172.0,6393.443
518,Super built-up  Area,2,1120.0,2,2,40.0,344.0,3571.429
518,Built-up  Area,2,1040.0,2,2,45.0,344.0,4326.923
518,Super built-up  Area,3,1804.0,3,2,166.0,516.0,9201.774
518,Super built-up  Area,3,1450.0,3,3,100.0,516.0,6896.552
518,Super built-up  Area,3,1804.0,3,2,175.0,516.0,9700.665
518,Super built-up  Area,2,1200.0,2,2,45.0,344.0,3750.0
518,Super built-up  Area,2,1000.0,2,2,33.0,344.0,3300.0
518,Super built-up  Area,3,1902.0,3,2,89.0,516.0,4679.285
518,Super built-up  Area,2,980.0,2,2,35.0,344.0,3571.429
518,Super built-up  Area,2,800.0,2,1,40.0,344.0,5000.0
518,Super built-up  Area,2,1222.0,2,3,48.0,344.0,3927.987
518,Super built-up  Area,2,900.0,2,1,40.0,344.0,4444.444
518,Super built-up  Area,3,1804.0,3,2,155.0,516.0,8592.018
518,Super built-up  Area,3,1837.0,2,2,95.0,476.0,5171.475
518,Super built-up  Area,2,1180.0,2,2,85.0,344.0,7203.39
518,Built-up  Area,3,1510.0,3,2,78.0,516.0,5165.563
518,Super built-up  Area,2,1354.0,2,2,70.0,344.0,5169.867
518,Super built-up  Area,2,1200.0,3,2,70.0,384.0,5833.333
518,Super built-up  Area,2,1354.0,2,2,71.0,344.0,5243.722
519,Plot  Area,3,1500.0,2,1,87.0,476.0,5800.0
519,Super built-up  Area,3,1357.0,2,2,65.0,476.0,4789.978
519,Plot  Area,2,1350.0,2,1,100.0,344.0,7407.407
519,Plot  Area,3,1500.0,3,1,87.0,516.0,5800.0
